Imported from s-asymmetric-typeE-17x21L130-sample00.h5 hdf Network
  4590.444275 5744.471436 4942.891113 box dimensions in microns
  30 30 15 number of tissue points in x,y,z directions
  1000.000000 outer bound distance (100. in test case)
  55.000000 max. segment length.  (5. in test case)
  3 nodsegm, max. allowed number of segments per node
  352 total number of segments
name	type	from	to	diam		flow		HD
200 3210.000000 3476.832764 2960.602051
201 2040.000000 3251.666016 1050.000000
202 1130.000000 2876.388184 1262.289108
203 1130.000000 3626.943604 2111.445557
204 1130.000000 3326.721436 1262.289108
205 1520.000000 3401.777100 2111.445557
206 3080.000000 2350.999634 1050.000000
207 3080.000000 1450.333221 1686.867310
208 2300.000000 3251.666016 2323.734619
209 2300.000000 3251.666016 2960.602051
210 610.000000 3026.499390 1686.867310
211 2170.000000 2876.388184 1262.289108
212 2430.000000 2876.388184 2536.023804
213 3340.000000 3101.554932 3172.891113
214 870.000000 2426.055176 1899.156433
215 740.000000 2350.999634 1686.867310
216 2690.000000 2275.943970 2748.312866
217 1000.000000 3401.777100 2111.445557
218 2950.000000 2876.388184 3172.891113
219 1910.000000 2726.277222 2748.312866
220 3340.000000 3401.777100 1474.578217
221 2560.000000 2951.443848 2748.312866
222 870.000000 2876.388184 1262.289108
223 3210.000000 1225.166611 1050.000000
224 1910.000000 2726.277222 2111.445557
225 610.000000 3176.610352 2111.445557
226 3210.000000 1975.721924 1262.289108
227 3470.000000 1975.721924 1899.156433
228 3340.000000 1750.555298 1262.289108
229 3080.000000 1825.610840 3066.746582
230 3340.000000 1450.333221 1050.000000
231 1260.000000 2801.332886 1050.000000
232 1390.000000 3026.499390 2323.734619
233 870.000000 3476.832764 1686.867310
234 870.000000 2876.388184 3172.891113
235 3340.000000 2050.777466 1474.578217
236 1000.000000 1225.166611 1686.867310
237 2040.000000 3551.887939 1899.156433
238 1650.000000 3626.943604 1474.578217
239 1000.000000 3551.887939 1262.289108
240 3080.000000 1150.111069 2748.312866
241 610.000000 2726.277222 1474.578217
242 2170.000000 1825.610840 2748.312866
243 2820.000000 2501.110596 2748.312866
244 2820.000000 3251.666016 2960.602051
245 1000.000000 3101.554932 1262.289108
246 2040.000000 1300.222137 1899.156433
247 2040.000000 3401.777100 2111.445557
248 1650.000000 3326.721436 1899.156433
249 3340.000000 2050.777466 2111.445557
250 1910.000000 3026.499390 1686.867310
251 1390.000000 3476.832764 2960.602051
252 3340.000000 2801.332886 1050.000000
253 3210.000000 3026.499390 2960.602051
254 3210.000000 2125.833008 1050.000000
255 3340.000000 1600.444275 2111.445557
256 1260.000000 2951.443848 1474.578217
257 3210.000000 1975.721924 1899.156433
258 3340.000000 1150.111069 1474.578217
259 1000.000000 3401.777100 1474.578217
260 3210.000000 2125.833008 2960.602051
261 2950.000000 3026.499390 2960.602051
262 2040.000000 2200.888550 2536.023804
263 1780.000000 3401.777100 1474.578217
264 1260.000000 3101.554932 3172.891113
265 2170.000000 2576.166260 2960.602051
266 1390.000000 3326.721436 3172.891113
267 3210.000000 2576.166260 1050.000000
268 870.000000 3626.943604 2111.445557
269 1260.000000 3401.777100 1474.578217
270 2300.000000 1450.333221 2960.602051
271 2950.000000 1525.388733 1899.156433
272 1520.000000 3551.887939 1262.289108
273 1650.000000 2726.277222 1474.578217
274 1520.000000 2651.221680 1262.289108
275 740.000000 3101.554932 1899.156433
276 1910.000000 3326.721436 1262.289108
277 3210.000000 1525.388733 1899.156433
278 3470.000000 1525.388733 1262.289108
279 740.000000 3251.666016 2323.734619
280 2170.000000 2275.943970 2748.312866
281 1650.000000 3326.721436 1262.289108
282 2820.000000 2350.999634 1050.000000
283 1390.000000 2050.777466 2111.445557
284 1130.000000 3026.499390 1686.867310
285 3340.000000 1300.222137 1262.289108
286 2170.000000 3026.499390 1050.000000
287 3340.000000 3401.777100 2748.312866
288 2300.000000 3401.777100 2111.445557
289 1000.000000 3551.887939 1899.156433
290 2430.000000 1375.277649 2748.312866
291 3210.000000 3026.499390 1686.867310
292 3080.000000 2801.332886 1686.867310
293 3340.000000 3251.666016 1686.867310
294 2170.000000 1675.499817 2960.602051
295 2170.000000 3176.610352 2748.312866
296 3340.000000 3101.554932 1262.289108
297 870.000000 3176.610352 1474.578217
298 3210.000000 3176.610352 1474.578217
299 3210.000000 3476.832764 1686.867310
300 1000.000000 3251.666016 2960.602051
301 1130.000000 3026.499390 1050.000000
302 3470.000000 1975.721924 2536.023804
303 1130.000000 3626.943604 1474.578217
304 1390.000000 3326.721436 1262.289108
305 1390.000000 3176.610352 2111.445557
306 3080.000000 1450.333221 1050.000000
307 2820.000000 1750.555298 1899.156433
308 3080.000000 1750.555298 1899.156433
309 1650.000000 3026.499390 1050.000000
310 3340.000000 2651.221680 1262.289108
311 1390.000000 3626.943604 2748.312866
312 1650.000000 3026.499390 1686.867310
313 3080.000000 1600.444275 1474.578217
314 2170.000000 3476.832764 1686.867310
315 2950.000000 2576.166260 1686.867310
316 3080.000000 2350.999634 1686.867310
317 870.000000 2576.166260 1050.000000
318 1130.000000 3476.832764 2960.602051
319 740.000000 3551.887939 2536.023804
320 870.000000 3476.832764 2960.602051
321 870.000000 3476.832764 2323.734619
322 610.000000 3176.610352 2748.312866
323 1260.000000 3401.777100 2748.312866
324 2040.000000 2350.999634 2323.734619
325 1000.000000 3101.554932 1899.156433
326 740.000000 3401.777100 2111.445557
327 3210.000000 3326.721436 3172.891113
328 3210.000000 2876.388184 1262.289108
329 2170.000000 3626.943604 1474.578217
330 3210.000000 3176.610352 2748.312866
331 1910.000000 2576.166260 2323.734619
332 2690.000000 2576.166260 2960.602051
333 935.000000 1788.083130 2323.734619
334 870.000000 3326.721436 1899.156433
335 3080.000000 1600.444275 2111.445557
336 3080.000000 2050.777466 2748.312866
337 740.000000 3251.666016 2960.602051
338 1390.000000 3176.610352 1474.578217
339 1130.000000 3176.610352 1474.578217
340 2040.000000 2050.777466 2748.312866
341 2950.000000 2426.055176 3172.891113
342 3210.000000 3026.499390 1050.000000
343 1130.000000 3626.943604 2748.312866
344 1000.000000 2801.332886 1050.000000
345 1910.000000 3026.499390 1050.000000
346 3080.000000 1750.555298 1262.289108
347 2950.000000 1675.499817 1686.867310
348 3210.000000 2576.166260 2960.602051
349 2950.000000 3326.721436 3172.891113
350 2040.000000 2951.443848 2748.312866
351 1910.000000 3326.721436 1899.156433
352 740.000000 3401.777100 2748.312866
353 2820.000000 3101.554932 3172.891113
354 3210.000000 1225.166611 1686.867310
355 2300.000000 3251.666016 1050.000000
356 3210.000000 1675.499817 1050.000000
357 2820.000000 1150.111069 1474.578217
358 740.000000 3101.554932 2536.023804
359 3080.000000 1150.111069 1474.578217
360 2950.000000 1225.166611 1050.000000
361 870.000000 3176.610352 2748.312866
362 3080.000000 2050.777466 1474.578217
363 2300.000000 2651.221680 2536.023804
364 3080.000000 1150.111069 2111.445557
365 3080.000000 2200.888550 3172.891113
366 1650.000000 3176.610352 1474.578217
367 1910.000000 2876.388184 1899.156433
368 3340.000000 2200.888550 2536.023804
369 2040.000000 3101.554932 1899.156433
370 2560.000000 2350.999634 2323.734619
371 1780.000000 3251.666016 1686.867310
372 2040.000000 2651.221680 3172.891113
373 2560.000000 2200.888550 2536.023804
374 3080.000000 1750.555298 3172.891113
375 3210.000000 2426.055176 1262.289108
376 3080.000000 3101.554932 1262.289108
377 3080.000000 2801.332886 2960.602051
378 2235.000000 2913.916138 2005.301025
379 2040.000000 3401.777100 1474.578217
380 1650.000000 3476.832764 1686.867310
381 1520.000000 3401.777100 1474.578217
382 3015.000000 1938.194092 3066.746582
383 1390.000000 3476.832764 1686.867310
384 2690.000000 2350.999634 2960.602051
385 2885.000000 1412.805420 2854.457397
386 2950.000000 1225.166611 2323.734619
387 2820.000000 1450.333221 1050.000000
388 1000.000000 3251.666016 1050.000000
389 2170.000000 2726.277222 2748.312866
390 1910.000000 3176.610352 1474.578217
391 1910.000000 3476.832764 1686.867310
392 1260.000000 3251.666016 1050.000000
393 3210.000000 1975.721924 3172.891113
394 1000.000000 3176.610352 2111.445557
395 3080.000000 3401.777100 2748.312866
396 2430.000000 2426.055176 3172.891113
397 2040.000000 2801.332886 2960.602051
398 1130.000000 3026.499390 2323.734619
399 3015.000000 1788.083130 2960.602051
400 1260.000000 3251.666016 2323.734619
401 740.000000 2951.443848 2748.312866
402 740.000000 2651.221680 3172.891113
403 1910.000000 2426.055176 1899.156433
404 1260.000000 3401.777100 2111.445557
405 870.000000 3326.721436 3172.891113
406 3080.000000 2050.777466 2111.445557
407 3275.000000 1262.694366 1474.578217
408 3080.000000 1900.666443 2323.734619
409 2625.000000 2463.582886 2960.602051
410 3340.000000 2200.888550 1899.156433
411 3340.000000 2350.999634 1686.867310
412 3210.000000 2275.943970 2111.445557
413 2950.000000 3476.832764 2960.602051
414 3340.000000 1300.222137 1580.722778
415 1715.000000 1112.583305 2323.734619
416 3080.000000 2651.221680 1262.289108
417 740.000000 1225.166611 1686.867310
418 3080.000000 2501.110596 1474.578217
419 2950.000000 2426.055176 1262.289108
420 2300.000000 1000.000000 2960.602051
421 2365.000000 1037.527767 3066.746582
422 3340.000000 1750.555298 2536.023804
423 3470.000000 1525.388733 2536.023804
424 3080.000000 1750.555298 2536.023804
425 2690.000000 2576.166260 2323.734619
426 2690.000000 2726.277222 2111.445557
427 2820.000000 2651.221680 2536.023804
428 1910.000000 2426.055176 3172.891113
429 2040.000000 2200.888550 3172.891113
430 805.000000 1637.971985 2217.590088
431 3080.000000 3401.777100 1474.578217
432 2950.000000 3176.610352 1474.578217
433 2950.000000 3626.943604 1474.578217
434 2950.000000 1825.610840 2111.445557
435 2820.000000 2050.777466 2111.445557
436 2170.000000 3176.610352 2429.879272
437 740.000000 3251.666016 1050.000000
438 2430.000000 1300.222137 3172.891113
439 2040.000000 3626.943604 2429.879272
440 870.000000 2726.277222 2748.312866
441 740.000000 2651.221680 2536.023804
442 2365.000000 1863.138611 2217.590088
443 3470.000000 2801.332886 2323.734619
444 805.000000 1487.860962 1156.144554
445 2885.000000 2688.749512 2005.301025
446 2820.000000 2876.388184 1580.722778
447 2625.000000 2313.471802 1899.156433
448 1390.000000 1600.444275 1474.578217
449 1715.000000 1487.860962 1156.144554
450 1715.000000 1713.027588 1793.011902
451 2560.000000 1975.721924 2217.590088
452 2170.000000 1900.666443 2323.734619
453 2300.000000 1525.388733 2217.590088
454 2625.000000 3289.193848 1474.578217
455 2950.000000 1300.222137 1580.722778
456 2755.000000 3514.360352 1793.011902
457 2170.000000 1450.333221 1050.000000
458 1650.000000 1300.222137 3172.891113
459 2495.000000 1788.083130 1050.000000
460 1780.000000 1525.388733 2217.590088
461 1325.000000 1637.971985 3172.891113
462 1585.000000 1562.916504 2642.168335
463 2365.000000 2238.416382 1050.000000
464 1910.000000 2350.999634 1050.000000
465 1065.000000 2388.527344 2748.312866
466 2820.000000 3326.721436 2217.590088
467 2625.000000 2913.916138 2323.734619
468 2365.000000 1713.027588 1793.011902
469 1845.000000 2013.249695 2642.168335
470 1585.000000 2388.527344 2748.312866
471 3470.000000 3326.721436 2854.457397
472 1130.000000 1600.444275 2748.312866
473 1000.000000 1825.610840 2429.879272
474 2105.000000 1562.916504 2642.168335
475 2300.000000 2426.055176 2217.590088
476 1650.000000 3401.777100 2111.445557
477 1000.000000 2125.833008 2005.301025
478 1520.000000 2726.277222 2429.879272
479 1260.000000 1975.721924 2854.457397
480 1910.000000 2801.332886 2323.734619
481 1585.000000 2463.582886 1368.433655
482 2625.000000 1337.749908 2005.301025
483 1520.000000 2275.943970 1793.011902
484 2560.000000 2576.166260 2642.168335
485 2105.000000 2388.527344 2748.312866
486 2495.000000 1487.860962 1474.578217
487 2495.000000 1713.027588 2748.312866
488 1975.000000 2388.527344 1474.578217
489 2755.000000 1487.860962 2429.879272
490 2235.000000 2913.916138 2642.168335
491 1715.000000 1187.638824 1580.722778
492 2300.000000 2726.277222 3066.746582
493 675.000000 2763.805054 1580.722778
494 1650.000000 2951.443848 2748.312866
495 1195.000000 2538.638428 3172.891113
496 1195.000000 2838.860596 2748.312866
497 1195.000000 2088.305176 1580.722778
498 2170.000000 1150.111069 1474.578217
499 1325.000000 3214.138184 1580.722778
500 1650.000000 2050.777466 1474.578217
501 2040.000000 1375.277649 3066.746582
502 1325.000000 1863.138611 1899.156433
503 1455.000000 1412.805420 1899.156433
504 2885.000000 1112.583305 2642.168335
505 1195.000000 3364.249268 1686.867310
506 1065.000000 2088.305176 3172.891113
507 2235.000000 2613.693970 1793.011902
508 3275.000000 1637.971985 1262.289108
509 1975.000000 3289.193848 2748.312866
510 1260.000000 2275.943970 2429.879272
511 2300.000000 2125.833008 2642.168335
512 2885.000000 2538.638428 2854.457397
513 3145.000000 1562.916504 1686.867310
514 1650.000000 2651.221680 3172.891113
515 3015.000000 1112.583305 2642.168335
516 1845.000000 2763.805054 3172.891113
517 2755.000000 1262.694366 2748.312866
518 805.000000 3214.138184 3172.891113
519 2495.000000 2988.971558 1899.156433
520 2950.000000 3101.554932 1899.156433
521 1065.000000 2988.971558 1899.156433
522 3145.000000 1412.805420 1262.289108
523 1260.000000 2576.166260 2005.301025
524 2495.000000 2388.527344 1474.578217
525 1650.000000 2651.221680 1899.156433
526 2950.000000 1600.444275 2748.312866
527 1065.000000 3514.360352 2429.879272
528 805.000000 3589.416016 1368.433655
529 1845.000000 2838.860596 1474.578217
530 3145.000000 2238.416382 1686.867310
531 3210.000000 2801.332886 2323.734619
532 935.000000 1562.916504 1368.433655
533 3015.000000 2763.805054 2217.590088
534 2820.000000 2726.277222 1793.011902
535 2755.000000 2538.638428 1899.156433
536 1130.000000 1600.444275 1474.578217
537 1585.000000 1562.916504 1368.433655
538 1585.000000 1637.971985 1580.722778
539 2560.000000 2125.833008 2005.301025
540 2430.000000 1900.666443 2323.734619
541 2300.000000 1675.499817 2005.301025
542 2755.000000 3064.027100 1474.578217
543 805.000000 3139.082764 2005.301025
544 2625.000000 3439.304688 1580.722778
545 1910.000000 1450.333221 1050.000000
546 1910.000000 1300.222137 3172.891113
547 2365.000000 1562.916504 1050.000000
548 1780.000000 1675.499817 2005.301025
549 1455.000000 1412.805420 3172.891113
550 1715.000000 1487.860962 2429.879272
551 2495.000000 2013.249695 1050.000000
552 2170.000000 2350.999634 1050.000000
553 1195.000000 2163.360718 2748.312866
554 2820.000000 3476.832764 2005.301025
555 2755.000000 3139.082764 2323.734619
556 2495.000000 1637.971985 1580.722778
557 1975.000000 1938.194092 2429.879272
558 1715.000000 2163.360718 2748.312866
559 1715.000000 3364.249268 1050.000000
560 1390.000000 1600.444275 2748.312866
561 1000.000000 1675.499817 2642.168335
562 2235.000000 1487.860962 2429.879272
563 2300.000000 2576.166260 2005.301025
564 1650.000000 3251.666016 1050.000000
565 1000.000000 1975.721924 2217.590088
566 1520.000000 2576.166260 2642.168335
567 1260.000000 1825.610840 3066.746582
568 1650.000000 2801.332886 2323.734619
569 1715.000000 2388.527344 1156.144554
570 2755.000000 1412.805420 2217.590088
571 1520.000000 2426.055176 1580.722778
572 2560.000000 2726.277222 2429.879272
573 3145.000000 1337.749908 1368.433655
574 2365.000000 1262.694366 1474.578217
575 2365.000000 1938.194092 2748.312866
576 1845.000000 2163.360718 1474.578217
577 2625.000000 1562.916504 2642.168335
578 2105.000000 2838.860596 2429.879272
579 1585.000000 1262.694366 1793.011902
580 2300.000000 2876.388184 2854.457397
581 1260.000000 3626.943604 2111.445557
582 1390.000000 2951.443848 2748.312866
583 1065.000000 2313.471802 3172.891113
584 1065.000000 2613.693970 2748.312866
585 1065.000000 2163.360718 1793.011902
586 1910.000000 1150.111069 1474.578217
587 2365.000000 3139.082764 2960.602051
588 1390.000000 2050.777466 1474.578217
589 2040.000000 1525.388733 2854.457397
590 1455.000000 2088.305176 1899.156433
591 1325.000000 1637.971985 1899.156433
592 2300.000000 2275.943970 2748.312866
593 1325.000000 2763.805054 3172.891113
594 1195.000000 1863.138611 3172.891113
595 2105.000000 2538.638428 1580.722778
596 2170.000000 3401.777100 2748.312866
597 1845.000000 3064.027100 2748.312866
598 1260.000000 2125.833008 2642.168335
599 2300.000000 2275.943970 2429.879272
600 3015.000000 1337.749908 1368.433655
601 675.000000 2838.860596 1474.578217
602 1390.000000 2651.221680 3172.891113
603 3275.000000 2238.416382 1050.000000
604 2950.000000 1150.111069 1793.011902
605 3275.000000 2088.305176 2217.590088
606 1065.000000 3589.416016 2642.168335
607 2365.000000 2763.805054 1899.156433
608 2690.000000 3101.554932 1899.156433
609 1650.000000 3551.887939 1899.156433
610 1845.000000 3514.360352 1793.011902
611 1260.000000 2426.055176 2217.590088
612 1130.000000 2651.221680 1899.156433
613 1390.000000 2651.221680 1899.156433
614 2690.000000 1600.444275 2748.312866
615 3145.000000 1487.860962 2748.312866
616 805.000000 3439.304688 1262.289108
617 1975.000000 2613.693970 1474.578217
618 1780.000000 3026.499390 1368.433655
619 3080.000000 2125.833008 1368.433655
620 3080.000000 2876.388184 2854.457397
621 2365.000000 3289.193848 2748.312866
622 935.000000 2463.582886 1050.000000
623 2495.000000 3214.138184 2854.457397
624 3405.000000 3364.249268 2642.168335
625 2040.000000 2876.388184 3172.891113
626 3275.000000 3139.082764 2960.602051
627 2495.000000 2913.916138 2960.602051
628 3210.000000 1900.666443 2005.301025
629 3145.000000 1788.083130 1686.867310
630 1520.000000 2726.277222 1156.144554
631 1780.000000 3476.832764 1050.000000
632 1910.000000 3401.777100 1156.144554
633 1000.000000 3326.721436 1262.289108
634 2495.000000 2763.805054 3172.891113
635 2625.000000 1262.694366 1793.011902
636 2495.000000 2688.749512 2960.602051
637 740.000000 2426.055176 1580.722778
638 3275.000000 1713.027588 1793.011902
639 2300.000000 2876.388184 3172.891113
640 1325.000000 3214.138184 1262.289108
641 3275.000000 3364.249268 2960.602051
642 1975.000000 3139.082764 1050.000000
643 1195.000000 2838.860596 1156.144554
644 1130.000000 3551.887939 2217.590088
645 1065.000000 3439.304688 1262.289108
646 1455.000000 3514.360352 2111.445557
647 3210.000000 2350.999634 1050.000000
648 3145.000000 1337.749908 1686.867310
649 2300.000000 3326.721436 2217.590088
650 2235.000000 3214.138184 2854.457397
651 675.000000 2913.916138 1686.867310
652 2170.000000 2951.443848 1156.144554
653 2495.000000 2913.916138 2642.168335
654 3275.000000 3064.027100 3066.746582
655 935.000000 2538.638428 1899.156433
656 805.000000 2388.527344 1793.011902
657 2560.000000 2275.943970 2748.312866
658 870.000000 3401.777100 2111.445557
659 2885.000000 2988.971558 3172.891113
660 1975.000000 2613.693970 2748.312866
661 3340.000000 3326.721436 1580.722778
662 2495.000000 2988.971558 2854.457397
663 935.000000 2988.971558 1262.289108
664 3080.000000 1225.166611 1050.000000
665 1845.000000 2688.749512 2005.301025
666 675.000000 3139.082764 2005.301025
667 3275.000000 2013.249695 1368.433655
668 3405.000000 1863.138611 1899.156433
669 3275.000000 1863.138611 1262.289108
670 1715.000000 2463.582886 2323.734619
671 3275.000000 1337.749908 1050.000000
672 1390.000000 2801.332886 1050.000000
673 1325.000000 3139.082764 2323.734619
674 870.000000 3551.887939 1580.722778
675 805.000000 2988.971558 3172.891113
676 3275.000000 2088.305176 1580.722778
677 3210.000000 3026.499390 2642.168335
678 2040.000000 3476.832764 2005.301025
679 1585.000000 3589.416016 1368.433655
680 1065.000000 3589.416016 1368.433655
681 3145.000000 1262.694366 2748.312866
682 675.000000 2613.693970 1474.578217
683 2170.000000 1750.555298 2854.457397
684 2755.000000 2388.527344 2748.312866
685 2690.000000 3251.666016 2960.602051
686 1130.000000 3101.554932 1262.289108
687 935.000000 3439.304688 2854.457397
688 1910.000000 3401.777100 2111.445557
689 1585.000000 3364.249268 2005.301025
690 3405.000000 2013.249695 2005.301025
691 1845.000000 3139.082764 1686.867310
692 1390.000000 3401.777100 3066.746582
693 3275.000000 2688.749512 1050.000000
694 3080.000000 3026.499390 2960.602051
695 3145.000000 2163.360718 1156.144554
696 3275.000000 1713.027588 2111.445557
697 1195.000000 2913.916138 1368.433655
698 3210.000000 2050.777466 1793.011902
699 3340.000000 1225.166611 1368.433655
700 935.000000 3289.193848 1474.578217
701 3145.000000 2163.360718 3066.746582
702 2885.000000 3139.082764 2960.602051
703 2040.000000 2275.943970 2429.879272
704 1715.000000 3364.249268 1368.433655
705 1325.000000 2988.971558 3172.891113
706 2300.000000 2576.166260 2960.602051
